"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Grace","Mark","gracema01",39,2003,0.83,429.00,369.00,49.00,97.00,24.00,1.00,9.00,54.00,2.00,1.00,52.00,36.00,6.00,3.00,1.00,4.00,6.00
"Graffanino","Tony","graffto01",31,2003,0.68,346.00,305.00,46.00,82.00,16.00,3.00,7.00,36.00,6.00,3.00,31.00,54.00,1.00,3.00,4.00,3.00,5.00
"Grebeck","Craig","grebecr01",39,2003,0.45,204.00,183.00,23.00,45.00,11.00,1.00,4.00,19.00,2.00,1.00,17.00,32.00,1.00,2.00,1.00,1.00,4.00
"Greene","Charlie","greench02",32,2003,0.02,200.00,179.00,24.00,46.00,9.00,1.00,5.00,23.00,3.00,1.00,17.00,35.00,2.00,2.00,1.00,1.00,4.00
"Green","Scarborough","greensc01",29,2003,0.26,200.00,178.00,25.00,45.00,7.00,1.00,4.00,20.00,6.00,3.00,17.00,34.00,1.00,1.00,3.00,1.00,4.00
"Green","Shawn","greensh01",31,2003,0.87,613.00,532.00,91.00,148.00,30.00,2.00,31.00,93.00,13.00,4.00,71.00,99.00,13.00,5.00,0.00,5.00,16.00
"Greene","Todd","greento02",32,2003,0.51,269.00,248.00,31.00,62.00,11.00,1.00,11.00,33.00,2.00,1.00,16.00,49.00,1.00,2.00,1.00,2.00,8.00
"Greene","Willie","greenwi01",32,2003,0.46,200.00,178.00,21.00,41.00,9.00,1.00,5.00,22.00,3.00,1.00,18.00,37.00,2.00,2.00,1.00,1.00,4.00
"Greer","Rusty","greerru01",34,2003,0.75,337.00,300.00,41.00,82.00,20.00,2.00,6.00,36.00,3.00,1.00,31.00,42.00,1.00,2.00,1.00,3.00,8.00
"Grieve","Ben","grievbe01",27,2003,0.86,544.00,471.00,63.00,124.00,28.00,1.00,16.00,66.00,6.00,1.00,64.00,114.00,3.00,6.00,0.00,3.00,16.00
"Griffey Jr.","Ken","griffke02",34,2003,0.80,358.00,308.00,44.00,81.00,14.00,1.00,16.00,50.00,3.00,2.00,41.00,63.00,7.00,4.00,1.00,4.00,7.00
"Grissom","Marquis","grissma02",36,2003,0.82,432.00,402.00,51.00,97.00,17.00,2.00,14.00,52.00,8.00,4.00,24.00,81.00,2.00,2.00,1.00,3.00,8.00
"Grudzielanek","Mark","grudzma01",33,2003,0.86,542.00,501.00,66.00,133.00,23.00,2.00,9.00,47.00,6.00,2.00,29.00,79.00,2.00,6.00,2.00,4.00,13.00
"Guerrero","Vladimir","guerrvl01",27,2003,0.87,622.00,548.00,92.00,176.00,34.00,4.00,32.00,98.00,25.00,13.00,63.00,73.00,24.00,7.00,0.00,4.00,18.00
"Guerrero","Wilton","guerrwi01",29,2003,0.66,293.00,267.00,29.00,71.00,9.00,2.00,4.00,22.00,8.00,2.00,17.00,46.00,1.00,1.00,7.00,1.00,5.00
"Guiel","Aaron","guielaa01",31,2003,0.53,334.00,298.00,39.00,73.00,16.00,1.00,7.00,43.00,3.00,4.00,26.00,66.00,2.00,4.00,2.00,4.00,5.00
"Guillen","Carlos","guillca01",28,2003,0.83,516.00,458.00,69.00,119.00,23.00,4.00,9.00,56.00,4.00,3.00,47.00,86.00,2.00,2.00,5.00,4.00,9.00
"Guillen","Jose","guilljo01",27,2003,0.71,344.00,313.00,37.00,80.00,13.00,2.00,9.00,38.00,5.00,4.00,21.00,59.00,2.00,7.00,2.00,1.00,10.00
"Guillen","Ozzie","guilloz01",39,2003,0.22,200.00,182.00,26.00,45.00,9.00,1.00,5.00,22.00,3.00,1.00,15.00,29.00,1.00,1.00,1.00,1.00,4.00
"Gulan","Mike","gulanmi01",33,2003,0.03,201.00,178.00,24.00,46.00,9.00,1.00,5.00,23.00,3.00,1.00,19.00,34.00,2.00,2.00,1.00,1.00,4.00
"Gutierrez","Ricky","gutieri01",33,2003,0.83,453.00,398.00,52.00,108.00,17.00,1.00,8.00,46.00,3.00,2.00,35.00,53.00,1.00,7.00,9.00,4.00,12.00
"Guzman","Cristian","guzmacr01",25,2003,0.86,581.00,540.00,76.00,149.00,27.00,10.00,9.00,53.00,17.00,9.00,28.00,79.00,2.00,3.00,7.00,3.00,8.00
"Guzman","Edwards","guzmaed01",27,2003,0.29,212.00,192.00,23.00,50.00,10.00,1.00,6.00,21.00,2.00,1.00,16.00,32.00,2.00,1.00,1.00,2.00,4.00
"Gwynn","Tony","gwynnto01",43,2003,0.42,211.00,190.00,21.00,52.00,13.00,1.00,4.00,25.00,2.00,1.00,17.00,26.00,2.00,1.00,1.00,2.00,4.00
"Hafner","Travis","hafnetr01",26,2003,0.23,235.00,208.00,27.00,55.00,12.00,2.00,6.00,26.00,3.00,2.00,23.00,40.00,2.00,2.00,1.00,1.00,4.00
"Hairston","Jerry","hairsje02",27,2003,0.82,500.00,441.00,56.00,112.00,23.00,3.00,8.00,41.00,19.00,7.00,39.00,61.00,1.00,9.00,8.00,3.00,9.00
"Hall","Bill","hallbi03",24,2003,0.14,220.00,196.00,26.00,52.00,10.00,2.00,6.00,27.00,3.00,2.00,20.00,40.00,2.00,2.00,1.00,1.00,5.00
"Hall","Toby","hallto02",28,2003,0.68,396.00,366.00,47.00,98.00,23.00,1.00,9.00,49.00,3.00,2.00,22.00,41.00,3.00,3.00,2.00,3.00,12.00
"Halter","Shane","haltesh01",34,2003,0.81,480.00,429.00,49.00,109.00,25.00,5.00,10.00,49.00,3.00,3.00,37.00,92.00,2.00,5.00,5.00,4.00,12.00
"Hamilton","Darryl","hamilda02",39,2003,0.45,215.00,188.00,25.00,46.00,9.00,1.00,4.00,17.00,3.00,1.00,21.00,34.00,2.00,2.00,2.00,2.00,3.00
"Hammonds","Jeffrey","hammoje01",32,2003,0.80,474.00,422.00,56.00,114.00,23.00,3.00,12.00,56.00,8.00,5.00,42.00,82.00,2.00,4.00,1.00,5.00,10.00
"Hansen","Dave","hanseda01",35,2003,0.60,285.00,246.00,30.00,64.00,13.00,1.00,7.00,35.00,2.00,1.00,35.00,50.00,4.00,1.00,1.00,2.00,5.00
"Harris","Lenny","harrile01",39,2003,0.67,322.00,293.00,34.00,76.00,12.00,3.00,5.00,29.00,8.00,2.00,23.00,35.00,2.00,2.00,2.00,2.00,7.00
"Harris","Willie","harriwi01",25,2003,0.45,291.00,262.00,31.00,66.00,11.00,1.00,6.00,27.00,8.00,1.00,21.00,43.00,1.00,2.00,3.00,3.00,5.00
"Hart","Jason","hartja01",26,2003,0.07,208.00,185.00,26.00,50.00,12.00,1.00,6.00,23.00,3.00,1.00,19.00,37.00,2.00,2.00,1.00,1.00,4.00
"Harvey","Ken","harveke01",25,2003,0.04,201.00,179.00,25.00,49.00,10.00,1.00,6.00,24.00,3.00,2.00,18.00,33.00,2.00,2.00,1.00,1.00,5.00
"Haselman","Bill","haselbi01",37,2003,0.64,310.00,284.00,30.00,72.00,15.00,1.00,7.00,36.00,2.00,1.00,21.00,51.00,1.00,3.00,1.00,1.00,7.00
"Hatteberg","Scott","hattesc01",34,2003,0.80,516.00,451.00,52.00,118.00,24.00,2.00,12.00,53.00,2.00,1.00,57.00,59.00,2.00,5.00,1.00,2.00,10.00
"Hayes","Charlie","hayesch01",38,2003,0.56,206.00,181.00,21.00,44.00,8.00,0.00,4.00,21.00,2.00,1.00,21.00,40.00,2.00,1.00,1.00,2.00,5.00
"Helms","Wes","helmswe01",27,2003,0.64,339.00,305.00,37.00,75.00,18.00,2.00,10.00,40.00,3.00,2.00,26.00,71.00,3.00,3.00,1.00,4.00,6.00
"Helton","Todd","heltoto01",30,2003,0.87,603.00,509.00,101.00,166.00,41.00,3.00,31.00,106.00,5.00,3.00,82.00,80.00,16.00,4.00,1.00,7.00,11.00
"Henderson","Rickey","henderi01",45,2003,0.79,358.00,300.00,49.00,66.00,12.00,2.00,6.00,28.00,15.00,5.00,52.00,65.00,1.00,3.00,1.00,2.00,7.00
"Henson","Drew","hensodr01",23,2003,0.00,200.00,177.00,26.00,49.00,10.00,1.00,6.00,24.00,3.00,1.00,18.00,32.00,2.00,2.00,1.00,2.00,4.00
"Hermansen","Chad","hermach01",26,2003,0.61,338.00,304.00,36.00,69.00,16.00,2.00,10.00,30.00,6.00,4.00,26.00,84.00,1.00,2.00,4.00,2.00,4.00
"Hernandez","Alex","hernaal01",26,2003,0.16,201.00,182.00,23.00,46.00,9.00,1.00,5.00,22.00,3.00,2.00,15.00,34.00,1.00,2.00,1.00,1.00,4.00
"Hernandez","Carlos","hernaca01",36,2003,0.40,200.00,179.00,20.00,45.00,10.00,1.00,4.00,23.00,2.00,2.00,16.00,31.00,1.00,2.00,1.00,2.00,4.00
"Hernandez","Carlos","hernaca02",28,2003,0.00,200.00,177.00,25.00,47.00,10.00,1.00,6.00,23.00,3.00,2.00,18.00,33.00,2.00,2.00,1.00,2.00,4.00
"Hernandez","Jose","hernajo01",34,2003,0.85,550.00,498.00,61.00,128.00,23.00,2.00,19.00,66.00,4.00,5.00,43.00,157.00,5.00,4.00,2.00,3.00,14.00
"Hernandez","Ramon","hernara02",27,2003,0.83,479.00,423.00,53.00,105.00,22.00,0.00,11.00,53.00,2.00,1.00,40.00,66.00,2.00,6.00,6.00,4.00,11.00
"Hiatt","Phil","hiattph01",34,2003,0.15,205.00,184.00,24.00,47.00,10.00,1.00,6.00,23.00,3.00,1.00,17.00,40.00,2.00,2.00,1.00,1.00,4.00
"Hidalgo","Richard","hidalri01",28,2003,0.84,479.00,420.00,64.00,113.00,24.00,3.00,19.00,64.00,6.00,3.00,43.00,85.00,2.00,11.00,0.00,5.00,12.00
"Higginson","Bobby","higgibo02",33,2003,0.85,513.00,452.00,62.00,124.00,26.00,3.00,14.00,62.00,12.00,6.00,52.00,61.00,4.00,3.00,1.00,5.00,7.00
"Hill","Bobby","hillbo01",25,2003,0.47,308.00,272.00,38.00,72.00,13.00,2.00,7.00,33.00,7.00,2.00,27.00,54.00,4.00,4.00,4.00,1.00,3.00
"Hillenbrand","Shea","hillesh02",28,2003,0.82,587.00,547.00,74.00,153.00,32.00,3.00,15.00,67.00,4.00,3.00,26.00,81.00,4.00,9.00,1.00,4.00,15.00
"Hill","Glenallen","hillgl01",38,2003,0.51,207.00,191.00,24.00,48.00,7.00,1.00,9.00,26.00,2.00,1.00,13.00,44.00,1.00,1.00,1.00,1.00,5.00
"Hinch","A.J.","hinchaj01",29,2003,0.58,323.00,290.00,35.00,69.00,12.00,1.00,10.00,37.00,4.00,3.00,26.00,54.00,2.00,4.00,2.00,1.00,6.00
"Hinske","Eric","hinsker01",26,2003,0.73,525.00,458.00,77.00,129.00,30.00,2.00,18.00,67.00,10.00,2.00,59.00,103.00,4.00,3.00,1.00,4.00,10.00
"Hocking","Dennis","hockide01",33,2003,0.78,383.00,339.00,39.00,88.00,18.00,2.00,5.00,34.00,4.00,3.00,33.00,65.00,1.00,2.00,5.00,4.00,5.00
"Holbert","Ray","holbera01",33,2003,0.01,200.00,178.00,24.00,47.00,9.00,1.00,5.00,23.00,3.00,1.00,17.00,34.00,2.00,2.00,1.00,2.00,4.00
"Hollandsworth","Todd","hollato01",30,2003,0.78,451.00,408.00,60.00,114.00,25.00,1.00,15.00,55.00,11.00,6.00,37.00,88.00,4.00,2.00,2.00,2.00,8.00
"Hollins","Dave","hollida01",37,2003,0.09,210.00,187.00,24.00,46.00,9.00,1.00,5.00,22.00,3.00,2.00,17.00,36.00,2.00,3.00,2.00,1.00,4.00
"Hoover","Paul","hoovepa01",27,2003,0.08,209.00,188.00,25.00,49.00,9.00,1.00,5.00,24.00,3.00,1.00,17.00,36.00,2.00,2.00,1.00,1.00,4.00
"Houston","Tyler","houstty01",32,2003,0.75,398.00,365.00,44.00,98.00,19.00,2.00,13.00,49.00,2.00,1.00,25.00,80.00,3.00,3.00,4.00,1.00,10.00
"Howard","Thomas","howarth01",39,2003,0.26,200.00,181.00,22.00,44.00,8.00,1.00,6.00,26.00,3.00,1.00,15.00,38.00,1.00,2.00,1.00,1.00,4.00
"Hubbard","Mike","hubbami01",32,2003,0.04,201.00,180.00,24.00,47.00,10.00,1.00,6.00,23.00,3.00,1.00,17.00,35.00,2.00,2.00,1.00,1.00,4.00
"Hubbard","Trenidad","hubbatr01",37,2003,0.49,273.00,243.00,32.00,56.00,10.00,2.00,5.00,22.00,8.00,5.00,24.00,50.00,1.00,2.00,2.00,2.00,6.00
"Huckaby","Ken","huckake01",32,2003,0.54,342.00,318.00,38.00,80.00,11.00,1.00,6.00,32.00,2.00,1.00,20.00,55.00,2.00,1.00,2.00,1.00,10.00
"Hudson","Orlando","hudsoor01",26,2003,0.46,304.00,275.00,34.00,76.00,15.00,4.00,7.00,35.00,3.00,2.00,22.00,44.00,1.00,3.00,1.00,3.00,7.00
"Huff","Aubrey","huffau01",27,2003,0.79,490.00,451.00,58.00,128.00,26.00,1.00,16.00,55.00,4.00,2.00,34.00,67.00,5.00,2.00,1.00,2.00,17.00
"Hundley","Todd","hundlto01",34,2003,0.75,379.00,334.00,41.00,76.00,14.00,0.00,17.00,48.00,1.00,1.00,38.00,91.00,3.00,3.00,1.00,3.00,8.00
"Hunter","Brian","huntebr01",35,2003,0.29,200.00,178.00,22.00,43.00,8.00,1.00,6.00,24.00,2.00,1.00,19.00,38.00,2.00,1.00,1.00,1.00,4.00
"Hunter","Brian","huntebr02",32,2003,0.68,327.00,292.00,45.00,77.00,15.00,2.00,5.00,29.00,13.00,3.00,28.00,53.00,1.00,2.00,3.00,2.00,5.00
"Hunter","Torii","hunteto01",28,2003,0.84,562.00,521.00,75.00,143.00,30.00,5.00,21.00,79.00,13.00,6.00,33.00,107.00,2.00,5.00,1.00,2.00,15.00
"Huskey","Butch","huskebu01",32,2003,0.47,200.00,176.00,22.00,45.00,10.00,1.00,5.00,23.00,2.00,2.00,19.00,35.00,1.00,2.00,1.00,2.00,5.00
"Huson","Jeff","husonje01",39,2003,0.26,200.00,180.00,24.00,43.00,9.00,1.00,4.00,20.00,3.00,1.00,17.00,28.00,2.00,1.00,1.00,1.00,5.00
"Hyzdu","Adam","hyzduad01",32,2003,0.51,297.00,265.00,36.00,65.00,12.00,1.00,13.00,43.00,2.00,2.00,27.00,61.00,1.00,2.00,1.00,2.00,4.00
"Ibanez","Raul","ibanera01",31,2003,0.79,503.00,455.00,64.00,125.00,27.00,5.00,18.00,80.00,4.00,3.00,42.00,76.00,4.00,2.00,1.00,3.00,10.00
"Infante","Omar","infanom01",22,2003,0.24,238.00,215.00,26.00,63.00,11.00,1.00,6.00,27.00,3.00,2.00,19.00,36.00,2.00,2.00,1.00,1.00,4.00
"Inge","Brandon","ingebr01",26,2003,0.68,396.00,361.00,36.00,79.00,19.00,2.00,7.00,34.00,3.00,4.00,28.00,89.00,1.00,3.00,2.00,2.00,7.00
"Izturis","Cesar","izturce01",23,2003,0.71,448.00,414.00,49.00,106.00,23.00,3.00,5.00,37.00,9.00,5.00,21.00,47.00,2.00,1.00,8.00,4.00,9.00
"Jackson","Damian","jacksda04",30,2003,0.81,386.00,342.00,47.00,85.00,20.00,3.00,4.00,32.00,15.00,4.00,35.00,76.00,2.00,4.00,2.00,3.00,5.00
"Jackson","Ryan","jacksry01",32,2003,0.31,216.00,195.00,27.00,48.00,10.00,2.00,5.00,22.00,4.00,2.00,16.00,38.00,1.00,2.00,2.00,1.00,4.00
"Jaha","John","jahajo01",37,2003,0.34,205.00,176.00,21.00,39.00,8.00,1.00,4.00,20.00,2.00,1.00,25.00,43.00,1.00,2.00,1.00,1.00,6.00
"Javier","Stan","javiest01",39,2003,0.67,232.00,204.00,30.00,54.00,10.00,2.00,4.00,23.00,4.00,1.00,23.00,37.00,1.00,1.00,2.00,2.00,5.00
"Jefferies","Gregg","jeffegr01",36,2003,0.29,200.00,178.00,23.00,46.00,9.00,1.00,5.00,21.00,2.00,2.00,18.00,28.00,2.00,1.00,1.00,2.00,6.00
"Jenkins","Geoff","jenkige01",29,2003,0.80,381.00,342.00,52.00,91.00,21.00,2.00,16.00,50.00,4.00,2.00,28.00,87.00,4.00,8.00,0.00,3.00,9.00
"Jennings","Robin","jenniro01",31,2003,0.32,214.00,194.00,24.00,51.00,11.00,2.00,5.00,25.00,2.00,1.00,16.00,32.00,2.00,1.00,1.00,2.00,3.00
"Jensen","Marcus","jensema01",31,2003,0.40,223.00,198.00,22.00,45.00,9.00,1.00,5.00,23.00,2.00,1.00,21.00,45.00,2.00,1.00,1.00,2.00,5.00
"Jeter","Derek","jeterde01",29,2003,0.88,634.00,563.00,100.00,170.00,28.00,2.00,16.00,66.00,22.00,3.00,58.00,96.00,3.00,8.00,3.00,2.00,13.00
"Jimenez","D'Angelo","jimenda01",26,2003,0.76,476.00,420.00,61.00,112.00,20.00,4.00,6.00,47.00,5.00,3.00,50.00,77.00,3.00,2.00,1.00,3.00,11.00
"Johnson","Brian","johnsbr01",35,2003,0.26,200.00,182.00,21.00,44.00,9.00,1.00,5.00,24.00,2.00,1.00,14.00,36.00,1.00,1.00,1.00,2.00,5.00
"Johnson","Charles","johnsch04",32,2003,0.80,390.00,348.00,42.00,89.00,22.00,0.00,14.00,55.00,2.00,1.00,36.00,88.00,4.00,2.00,1.00,3.00,9.00
"Johnson","Keith","johnske04",32,2003,0.02,200.00,176.00,25.00,47.00,9.00,1.00,5.00,23.00,3.00,1.00,18.00,32.00,2.00,2.00,2.00,2.00,4.00
"Johnson","Lance","johnsla03",40,2003,0.07,200.00,180.00,24.00,46.00,9.00,1.00,5.00,22.00,4.00,1.00,16.00,35.00,1.00,2.00,1.00,1.00,4.00
"Johnson","Mark","johnsma01",36,2003,0.44,244.00,214.00,27.00,50.00,11.00,1.00,7.00,30.00,2.00,2.00,26.00,51.00,2.00,1.00,1.00,2.00,3.00
"Johnson","Mark L.","johnsma02",28,2003,0.72,372.00,321.00,40.00,75.00,13.00,1.00,7.00,32.00,3.00,2.00,37.00,60.00,2.00,3.00,9.00,2.00,6.00
"Johnson","Nick","johnsni01",25,2003,0.68,428.00,370.00,53.00,94.00,16.00,1.00,14.00,54.00,3.00,3.00,44.00,84.00,4.00,10.00,3.00,1.00,10.00
"Johnson","Russ","johnsru01",30,2003,0.68,294.00,256.00,34.00,66.00,14.00,1.00,5.00,29.00,5.00,2.00,31.00,51.00,1.00,2.00,4.00,1.00,5.00
"Jones","Andruw","jonesan01",26,2003,0.87,599.00,527.00,86.00,144.00,28.00,2.00,28.00,84.00,10.00,3.00,59.00,108.00,3.00,7.00,0.00,6.00,11.00
"Jones","Chris","jonesch05",38,2003,0.04,200.00,179.00,24.00,45.00,10.00,1.00,5.00,22.00,3.00,1.00,17.00,34.00,2.00,2.00,1.00,1.00,4.00
"Jones","Chipper","jonesch06",31,2003,0.87,599.00,509.00,87.00,157.00,31.00,2.00,26.00,86.00,8.00,5.00,83.00,75.00,16.00,2.00,0.00,5.00,14.00
"Jones","Jacque","jonesja04",28,2003,0.85,565.00,520.00,72.00,148.00,29.00,2.00,19.00,68.00,8.00,6.00,37.00,107.00,3.00,2.00,3.00,3.00,11.00
"Jones","Terry","joneste02",32,2003,0.42,208.00,190.00,26.00,48.00,10.00,1.00,3.00,18.00,5.00,1.00,14.00,34.00,1.00,1.00,2.00,1.00,4.00
"Jordan","Brian","jordabr01",36,2003,0.85,518.00,475.00,64.00,129.00,26.00,2.00,17.00,73.00,4.00,2.00,33.00,82.00,3.00,5.00,0.00,5.00,13.00
"Jordan","Kevin","jordake01",34,2003,0.57,213.00,194.00,20.00,46.00,9.00,1.00,4.00,22.00,1.00,1.00,16.00,31.00,1.00,1.00,1.00,1.00,5.00
"Jose","Felix","josefe01",38,2003,0.16,212.00,187.00,26.00,48.00,8.00,1.00,7.00,25.00,3.00,2.00,19.00,40.00,1.00,2.00,1.00,3.00,5.00
"Joyner","Wally","joynewa01",41,2003,0.54,216.00,192.00,21.00,48.00,9.00,1.00,5.00,22.00,2.00,1.00,20.00,31.00,2.00,1.00,1.00,2.00,4.00
"Justice","David","justida01",37,2003,0.83,479.00,417.00,58.00,106.00,20.00,2.00,18.00,60.00,3.00,2.00,58.00,78.00,4.00,1.00,0.00,3.00,10.00
"Kapler","Gabe","kaplega01",28,2003,0.82,427.00,381.00,51.00,106.00,23.00,2.00,10.00,50.00,12.00,4.00,36.00,58.00,2.00,2.00,4.00,4.00,8.00
"Karros","Eric","karroer01",36,2003,0.85,535.00,484.00,53.00,120.00,24.00,1.00,16.00,68.00,4.00,2.00,41.00,91.00,2.00,4.00,0.00,6.00,13.00
"Kearns","Austin","kearnau01",23,2003,0.64,418.00,361.00,61.00,111.00,23.00,3.00,13.00,54.00,6.00,3.00,48.00,72.00,3.00,5.00,1.00,3.00,10.00
"Kelly","Kenny","kellyke01",24,2003,0.00,200.00,177.00,25.00,48.00,10.00,1.00,6.00,24.00,3.00,1.00,18.00,32.00,2.00,2.00,1.00,2.00,4.00
"Kelly","Roberto","kellyro01",39,2003,0.06,200.00,179.00,24.00,44.00,9.00,1.00,5.00,22.00,3.00,1.00,17.00,34.00,1.00,2.00,1.00,1.00,4.00
"Kendall","Jason","kendaja01",29,2003,0.87,570.00,507.00,69.00,142.00,23.00,3.00,8.00,46.00,13.00,9.00,48.00,49.00,3.00,12.00,1.00,2.00,12.00
"Kennedy","Adam","kennead01",27,2003,0.85,508.00,464.00,58.00,132.00,27.00,5.00,8.00,50.00,14.00,5.00,26.00,71.00,3.00,7.00,6.00,5.00,7.00
"Kent","Jeff","kentje01",35,2003,0.87,611.00,541.00,82.00,161.00,37.00,4.00,24.00,91.00,7.00,4.00,56.00,92.00,4.00,7.00,0.00,7.00,15.00
"Kielty","Bobby","kieltbo01",27,2003,0.65,386.00,330.00,48.00,92.00,18.00,2.00,11.00,48.00,6.00,1.00,46.00,70.00,4.00,5.00,1.00,4.00,6.00
"Kieschnick","Brooks","kiescbr01",31,2003,0.15,204.00,183.00,24.00,46.00,9.00,1.00,6.00,25.00,3.00,1.00,17.00,38.00,1.00,2.00,1.00,1.00,4.00
"Kingsale","Gene","kingsge01",27,2003,0.57,325.00,290.00,39.00,79.00,13.00,3.00,5.00,36.00,9.00,3.00,26.00,56.00,1.00,4.00,3.00,2.00,8.00
"Kinkade","Mike","kinkami01",30,2003,0.46,248.00,220.00,28.00,62.00,12.00,1.00,6.00,29.00,3.00,1.00,20.00,41.00,1.00,6.00,1.00,1.00,8.00
"Klassen","Danny","klassda01",28,2003,0.19,202.00,179.00,25.00,47.00,9.00,1.00,5.00,22.00,3.00,2.00,18.00,37.00,1.00,2.00,2.00,1.00,3.00
"Klesko","Ryan","kleskry01",32,2003,0.86,576.00,495.00,82.00,139.00,32.00,3.00,24.00,86.00,13.00,4.00,72.00,82.00,8.00,3.00,1.00,5.00,11.00
"Knoblauch","Chuck","knoblch01",35,2003,0.82,428.00,377.00,52.00,91.00,16.00,2.00,7.00,31.00,18.00,5.00,39.00,51.00,1.00,7.00,3.00,2.00,7.00
"Knorr","Randy","knorrra01",35,2003,0.30,210.00,186.00,25.00,47.00,8.00,1.00,6.00,22.00,2.00,1.00,17.00,36.00,1.00,2.00,3.00,2.00,5.00
"Konerko","Paul","konerpa01",27,2003,0.86,580.00,521.00,77.00,152.00,29.00,1.00,23.00,88.00,2.00,1.00,46.00,74.00,3.00,8.00,0.00,5.00,16.00
"Koskie","Corey","koskico01",30,2003,0.86,553.00,476.00,73.00,130.00,32.00,3.00,15.00,70.00,12.00,6.00,63.00,107.00,6.00,8.00,1.00,5.00,13.00
"Kotsay","Mark","kotsama01",28,2003,0.85,569.00,510.00,76.00,147.00,29.00,4.00,13.00,59.00,13.00,7.00,51.00,71.00,1.00,2.00,2.00,4.00,12.00
"Kreuter","Chad","kreutch01",39,2003,0.66,277.00,236.00,27.00,56.00,13.00,1.00,6.00,26.00,2.00,1.00,36.00,57.00,3.00,2.00,1.00,2.00,6.00
"Laker","Tim","lakerti01",34,2003,0.12,204.00,180.00,25.00,45.00,8.00,1.00,5.00,24.00,3.00,1.00,19.00,35.00,1.00,2.00,2.00,1.00,4.00
"Lamb","David","lambda01",28,2003,0.05,205.00,183.00,24.00,47.00,9.00,1.00,5.00,23.00,3.00,1.00,18.00,34.00,2.00,2.00,1.00,1.00,5.00
"Lamb","Mike","lambmi01",28,2003,0.79,408.00,368.00,53.00,104.00,19.00,1.00,8.00,40.00,2.00,1.00,30.00,50.00,4.00,4.00,3.00,3.00,8.00
"Lampkin","Tom","lampkto01",39,2003,0.71,387.00,339.00,42.00,77.00,15.00,1.00,11.00,43.00,4.00,2.00,36.00,68.00,5.00,6.00,2.00,4.00,8.00
"Lane","Jason","laneja01",27,2003,0.25,240.00,211.00,31.00,58.00,11.00,2.00,8.00,29.00,4.00,2.00,24.00,38.00,2.00,2.00,1.00,2.00,4.00
"Langerhans","Ryan","langery01",23,2003,0.00,200.00,177.00,25.00,49.00,10.00,1.00,6.00,24.00,3.00,1.00,18.00,31.00,2.00,2.00,1.00,2.00,4.00
"Lankford","Ray","lankfra01",36,2003,0.79,366.00,314.00,43.00,75.00,16.00,2.00,13.00,43.00,5.00,3.00,45.00,100.00,4.00,3.00,1.00,3.00,6.00
"Lansing","Mike","lansimi01",35,2003,0.73,238.00,217.00,28.00,53.00,11.00,1.00,5.00,23.00,3.00,1.00,16.00,34.00,1.00,1.00,2.00,2.00,6.00
"Larkin","Barry","larkiba01",39,2003,0.80,502.00,446.00,65.00,113.00,29.00,2.00,8.00,44.00,11.00,5.00,45.00,57.00,5.00,3.00,4.00,4.00,11.00
"LaRocca","Greg","larocgr01",31,2003,0.25,230.00,204.00,30.00,53.00,11.00,2.00,5.00,24.00,3.00,1.00,20.00,35.00,1.00,3.00,2.00,1.00,5.00
"Larson","Brandon","larsobr01",27,2003,0.26,232.00,207.00,28.00,53.00,11.00,1.00,8.00,30.00,3.00,1.00,21.00,40.00,2.00,2.00,1.00,1.00,5.00
"LaRue","Jason","larueja01",29,2003,0.77,439.00,394.00,46.00,97.00,20.00,2.00,13.00,51.00,3.00,3.00,31.00,107.00,5.00,10.00,2.00,2.00,12.00
"Latham","Chris","lathach01",30,2003,0.22,208.00,184.00,26.00,49.00,9.00,1.00,6.00,24.00,4.00,2.00,20.00,41.00,2.00,2.00,1.00,1.00,4.00
"Lawrence","Joe","lawrejo01",26,2003,0.42,287.00,252.00,32.00,59.00,11.00,1.00,6.00,30.00,4.00,2.00,26.00,53.00,1.00,3.00,2.00,4.00,4.00
"Lawton","Matt","lawtoma02",32,2003,0.85,508.00,437.00,67.00,115.00,26.00,2.00,12.00,56.00,14.00,6.00,61.00,54.00,4.00,7.00,1.00,2.00,12.00
"Leach","Jalal","leachja01",34,2003,0.04,201.00,179.00,23.00,45.00,9.00,1.00,5.00,23.00,3.00,1.00,18.00,34.00,2.00,2.00,1.00,1.00,4.00
"LeCroy","Matt","lecroma01",28,2003,0.59,302.00,273.00,33.00,70.00,17.00,1.00,10.00,38.00,2.00,2.00,23.00,55.00,2.00,2.00,1.00,3.00,7.00
"Ledee","Ricky","ledeeri01",30,2003,0.76,348.00,306.00,41.00,72.00,18.00,2.00,8.00,41.00,5.00,3.00,37.00,67.00,2.00,2.00,1.00,2.00,7.00
"Ledesma","Aaron","ledesaa01",32,2003,0.10,200.00,179.00,24.00,46.00,9.00,1.00,5.00,22.00,3.00,1.00,17.00,34.00,1.00,2.00,1.00,1.00,4.00
"Lee","Carlos","leeca01",27,2003,0.86,548.00,490.00,76.00,135.00,27.00,2.00,21.00,74.00,8.00,4.00,49.00,76.00,3.00,4.00,1.00,4.00,11.00
"Lee","Derrek","leede02",28,2003,0.86,606.00,528.00,79.00,145.00,30.00,5.00,22.00,73.00,9.00,5.00,68.00,129.00,5.00,6.00,0.00,4.00,15.00
